hour_of_day,is_weekend,severity_score,format_encoded,ip_is_external,ip_event_count,ip_fail_rate,rolling_event_rate,message_length,has_sql_keywords,has_exec_keywords,has_c2_keywords,has_auth_failure,has_privilege_esc,anomaly_label,_source_ip,_message,_severity,_format,_timestamp,_raw
8,0,3,2,0,1,1.0,0,71,0,0,0,0,1,0,10.0.0.53,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:08:24,2026-01-15 08:08:24 EventID=4698 User=CORP\admin Source=10.0.0.53 Message=A scheduled task was created: svchost_update
8,0,4,2,1,32,0.375,1,48,0,0,0,0,0,0,77.88.44.3,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:09:00,2026-01-15 08:09:00 EventID=1102 User=SYSTEM Source=77.88.44.3 Message=The audit log was cleared
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.68,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:09:36,2026-01-15 08:09:36 EventID=4720 User=CORP\IT-Admin Source=10.0.0.68 Message=A user account was created: backdoor_svc
8,0,1,2,1,119,0.1513,1,71,0,0,1,0,0,0,91.108.4.55,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:10:12,2026-01-15 08:10:12 EventID=5156 User=SYSTEM Source=91.108.4.55 Message=Network connection allowed to 185.220.101.47:443
8,0,2,2,0,3,0.3333,0,77,0,1,0,0,0,0,10.0.0.40,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:10:48,2026-01-15 08:10:48 EventID=4688 User=CORP\jsmith Source=10.0.0.40 Message=New process created: powershell.exe -enc SQBF
8,0,2,2,0,2,0.0,0,77,0,1,0,0,0,0,10.0.0.115,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:11:24,2026-01-15 08:11:24 EventID=4688 User=CORP\jsmith Source=10.0.0.115 Message=New process created: powershell.exe -enc SQB
8,0,4,2,1,22,0.8636,1,48,0,0,0,0,0,0,185.220.101.47,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:12:00,2026-01-15 08:12:00 EventID=1102 User=SYSTEM Source=185.220.101.47 Message=The audit log was cleared
8,0,4,2,1,22,0.8636,2,48,0,0,0,0,0,0,185.220.101.47,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:12:36,2026-01-15 08:12:36 EventID=1102 User=SYSTEM Source=185.220.101.47 Message=The audit log was cleared
8,0,1,2,1,32,0.375,2,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:13:12,2026-01-15 08:13:12 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,3,2,0,2,0.5,0,70,0,0,0,0,1,0,10.0.0.183,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:13:48,2026-01-15 08:13:48 EventID=4720 User=CORP\IT-Admin Source=10.0.0.183 Message=A user account was created: backdoor_svc
8,0,3,2,0,2,0.5,0,71,0,0,0,0,1,0,10.0.0.114,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:14:24,2026-01-15 08:14:24 EventID=4698 User=CORP\admin Source=10.0.0.114 Message=A scheduled task was created: svchost_update
8,0,2,2,0,2,0.5,0,87,0,0,0,0,0,0,10.0.0.27,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:15:00,2026-01-15 08:15:00 EventID=4776 User=CORP\jsmith Source=10.0.0.27 Message=The domain controller attempted to validate t
8,0,2,2,0,2,0.5,0,77,0,1,0,0,0,0,10.0.0.97,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:15:36,2026-01-15 08:15:36 EventID=4688 User=CORP\jsmith Source=10.0.0.97 Message=New process created: powershell.exe -enc SQBF
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.35,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:16:12,2026-01-15 08:16:12 EventID=4720 User=CORP\IT-Admin Source=10.0.0.35 Message=A user account was created: backdoor_svc
8,0,4,2,1,32,0.375,2,48,0,0,0,0,0,0,77.88.44.3,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:16:48,2026-01-15 08:16:48 EventID=1102 User=SYSTEM Source=77.88.44.3 Message=The audit log was cleared
8,0,2,2,0,1,0.0,0,87,0,0,0,0,0,0,10.0.0.33,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:17:24,2026-01-15 08:17:24 EventID=4776 User=CORP\jsmith Source=10.0.0.33 Message=The domain controller attempted to validate t
8,0,1,2,1,32,0.375,3,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:18:00,2026-01-15 08:18:00 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.184,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:18:36,2026-01-15 08:18:36 EventID=4720 User=CORP\IT-Admin Source=10.0.0.184 Message=A user account was created: backdoor_svc
8,0,1,2,1,119,0.1513,1,71,0,0,1,0,0,0,91.108.4.55,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:19:12,2026-01-15 08:19:12 EventID=5156 User=SYSTEM Source=91.108.4.55 Message=Network connection allowed to 185.220.101.47:443
8,0,3,2,0,2,0.5,0,70,0,0,0,0,1,0,10.0.0.175,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:19:48,2026-01-15 08:19:48 EventID=4720 User=CORP\IT-Admin Source=10.0.0.175 Message=A user account was created: backdoor_svc
8,0,3,2,1,32,0.375,4,55,0,0,0,1,0,0,77.88.44.3,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:20:24,2026-01-15 08:20:24 EventID=4625 User=CORP\jsmith Source=77.88.44.3 Message=An account failed to log on
8,0,3,2,1,22,0.9091,0,55,0,0,0,1,0,0,195.178.55.22,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:21:00,2026-01-15 08:21:00 EventID=4625 User=CORP\jsmith Source=195.178.55.22 Message=An account failed to log on
8,0,2,2,0,2,0.0,0,87,0,0,0,0,0,0,10.0.0.23,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:21:36,2026-01-15 08:21:36 EventID=4776 User=CORP\jsmith Source=10.0.0.23 Message=The domain controller attempted to validate t
8,0,2,2,0,1,0.0,0,87,0,0,0,0,0,0,10.0.0.71,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:22:12,2026-01-15 08:22:12 EventID=4776 User=CORP\jsmith Source=10.0.0.71 Message=The domain controller attempted to validate t
8,0,2,2,0,2,0.5,1,68,0,1,0,0,0,0,10.0.0.114,EventID 4688: [SYSTEM] New process created: cmd.exe parent: word.exe,MEDIUM,windows_event,2026-01-15 08:22:48,2026-01-15 08:22:48 EventID=4688 User=SYSTEM Source=10.0.0.114 Message=New process created: cmd.exe parent: word.exe
8,0,3,2,0,1,1.0,0,98,0,0,0,0,1,0,10.0.0.67,EventID 4728: [CORP\IT-Admin] A member was added to a security-enabled global group: Domain Admins,HIGH,windows_event,2026-01-15 08:23:24,2026-01-15 08:23:24 EventID=4728 User=CORP\IT-Admin Source=10.0.0.67 Message=A member was added to a security-enabled gl
8,0,4,2,1,22,0.9091,1,48,0,0,0,0,0,0,195.178.55.22,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:24:00,2026-01-15 08:24:00 EventID=1102 User=SYSTEM Source=195.178.55.22 Message=The audit log was cleared
8,0,2,2,0,2,0.0,0,87,0,0,0,0,0,0,10.0.0.49,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:24:36,2026-01-15 08:24:36 EventID=4776 User=CORP\jsmith Source=10.0.0.49 Message=The domain controller attempted to validate t
8,0,2,2,0,2,0.0,1,87,0,0,0,0,0,0,10.0.0.23,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:25:12,2026-01-15 08:25:12 EventID=4776 User=CORP\jsmith Source=10.0.0.23 Message=The domain controller attempted to validate t
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.81,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:25:48,2026-01-15 08:25:48 EventID=4720 User=CORP\IT-Admin Source=10.0.0.81 Message=A user account was created: backdoor_svc
8,0,3,2,1,119,0.1513,1,55,0,0,0,1,0,0,91.108.4.55,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:26:24,2026-01-15 08:26:24 EventID=4625 User=CORP\jsmith Source=91.108.4.55 Message=An account failed to log on
8,0,3,2,0,3,0.3333,0,71,0,0,0,0,1,0,10.0.0.40,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:27:00,2026-01-15 08:27:00 EventID=4698 User=CORP\admin Source=10.0.0.40 Message=A scheduled task was created: svchost_update
8,0,1,2,1,119,0.1513,2,71,0,0,1,0,0,0,91.108.4.55,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:27:36,2026-01-15 08:27:36 EventID=5156 User=SYSTEM Source=91.108.4.55 Message=Network connection allowed to 185.220.101.47:443
8,0,2,2,0,2,0.0,0,77,0,1,0,0,0,0,10.0.0.113,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:28:12,2026-01-15 08:28:12 EventID=4688 User=CORP\jsmith Source=10.0.0.113 Message=New process created: powershell.exe -enc SQB
8,0,1,2,1,22,0.8636,0,71,0,0,1,0,0,0,185.220.101.47,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:28:48,2026-01-15 08:28:48 EventID=5156 User=SYSTEM Source=185.220.101.47 Message=Network connection allowed to 185.220.101.47:
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.125,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:29:24,2026-01-15 08:29:24 EventID=4720 User=CORP\IT-Admin Source=10.0.0.125 Message=A user account was created: backdoor_svc
8,0,2,2,0,2,0.5,0,87,0,0,0,0,0,0,10.0.0.100,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:30:00,2026-01-15 08:30:00 EventID=4776 User=CORP\jsmith Source=10.0.0.100 Message=The domain controller attempted to validate 
8,0,1,2,1,32,0.375,1,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:30:36,2026-01-15 08:30:36 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,2,2,0,1,0.0,0,77,0,1,0,0,0,0,10.0.0.191,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:31:12,2026-01-15 08:31:12 EventID=4688 User=CORP\jsmith Source=10.0.0.191 Message=New process created: powershell.exe -enc SQB
8,0,1,2,1,22,0.9091,2,71,0,0,1,0,0,0,195.178.55.22,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:31:48,2026-01-15 08:31:48 EventID=5156 User=SYSTEM Source=195.178.55.22 Message=Network connection allowed to 185.220.101.47:4
8,0,2,2,0,1,0.0,0,87,0,0,0,0,0,0,10.0.0.52,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:32:24,2026-01-15 08:32:24 EventID=4776 User=CORP\jsmith Source=10.0.0.52 Message=The domain controller attempted to validate t
8,0,3,2,0,2,0.5,0,98,0,0,0,0,1,0,10.0.0.16,EventID 4728: [CORP\IT-Admin] A member was added to a security-enabled global group: Domain Admins,HIGH,windows_event,2026-01-15 08:33:00,2026-01-15 08:33:00 EventID=4728 User=CORP\IT-Admin Source=10.0.0.16 Message=A member was added to a security-enabled gl
8,0,2,2,0,3,0.3333,1,87,0,0,0,0,0,0,10.0.0.40,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:33:36,2026-01-15 08:33:36 EventID=4776 User=CORP\jsmith Source=10.0.0.40 Message=The domain controller attempted to validate t
8,0,2,2,0,2,0.0,0,87,0,0,0,0,0,0,10.0.0.20,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:34:12,2026-01-15 08:34:12 EventID=4776 User=CORP\jsmith Source=10.0.0.20 Message=The domain controller attempted to validate t
8,0,4,2,1,22,0.8636,1,48,0,0,0,0,0,0,185.220.101.47,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:34:48,2026-01-15 08:34:48 EventID=1102 User=SYSTEM Source=185.220.101.47 Message=The audit log was cleared
8,0,3,2,0,2,0.5,0,71,0,0,0,0,1,0,10.0.0.97,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:35:24,2026-01-15 08:35:24 EventID=4698 User=CORP\admin Source=10.0.0.97 Message=A scheduled task was created: svchost_update
8,0,2,2,0,1,0.0,0,77,0,1,0,0,0,0,10.0.0.22,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:36:00,2026-01-15 08:36:00 EventID=4688 User=CORP\jsmith Source=10.0.0.22 Message=New process created: powershell.exe -enc SQBF
8,0,1,2,1,32,0.375,1,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:36:36,2026-01-15 08:36:36 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,4,2,1,22,0.9091,1,48,0,0,0,0,0,0,195.178.55.22,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:37:12,2026-01-15 08:37:12 EventID=1102 User=SYSTEM Source=195.178.55.22 Message=The audit log was cleared
8,0,2,2,0,1,0.0,0,87,0,0,0,0,0,0,10.0.0.106,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:37:48,2026-01-15 08:37:48 EventID=4776 User=CORP\jsmith Source=10.0.0.106 Message=The domain controller attempted to validate 
8,0,1,2,1,119,0.1513,2,71,0,0,1,0,0,0,91.108.4.55,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:38:24,2026-01-15 08:38:24 EventID=5156 User=SYSTEM Source=91.108.4.55 Message=Network connection allowed to 185.220.101.47:443
8,0,4,2,1,119,0.1513,2,48,0,0,0,0,0,0,91.108.4.55,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:39:00,2026-01-15 08:39:00 EventID=1102 User=SYSTEM Source=91.108.4.55 Message=The audit log was cleared
8,0,3,2,1,119,0.1513,3,54,0,0,0,1,1,0,91.108.4.55,EventID 4625: [CORP\admin] An account failed to log on,HIGH,windows_event,2026-01-15 08:39:36,2026-01-15 08:39:36 EventID=4625 User=CORP\admin Source=91.108.4.55 Message=An account failed to log on
8,0,3,2,0,1,1.0,0,71,0,0,0,0,1,0,10.0.0.123,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:40:12,2026-01-15 08:40:12 EventID=4698 User=CORP\admin Source=10.0.0.123 Message=A scheduled task was created: svchost_update
8,0,3,2,0,2,0.5,0,70,0,0,0,0,1,0,10.0.0.155,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:40:48,2026-01-15 08:40:48 EventID=4720 User=CORP\IT-Admin Source=10.0.0.155 Message=A user account was created: backdoor_svc
8,0,2,2,0,2,0.0,0,77,0,1,0,0,0,0,10.0.0.41,EventID 4688: [CORP\jsmith] New process created: powershell.exe -enc SQBFAFgA,MEDIUM,windows_event,2026-01-15 08:41:24,2026-01-15 08:41:24 EventID=4688 User=CORP\jsmith Source=10.0.0.41 Message=New process created: powershell.exe -enc SQBF
8,0,3,2,1,22,0.8636,1,55,0,0,0,1,0,0,185.220.101.47,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:42:00,2026-01-15 08:42:00 EventID=4625 User=CORP\jsmith Source=185.220.101.47 Message=An account failed to log on
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.95,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:42:36,2026-01-15 08:42:36 EventID=4720 User=CORP\IT-Admin Source=10.0.0.95 Message=A user account was created: backdoor_svc
8,0,3,2,1,119,0.1513,3,55,0,0,0,1,0,0,91.108.4.55,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:43:12,2026-01-15 08:43:12 EventID=4625 User=CORP\jsmith Source=91.108.4.55 Message=An account failed to log on
8,0,3,2,1,22,0.8636,2,55,0,0,0,1,0,0,185.220.101.47,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:43:48,2026-01-15 08:43:48 EventID=4625 User=CORP\jsmith Source=185.220.101.47 Message=An account failed to log on
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.29,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:44:24,2026-01-15 08:44:24 EventID=4720 User=CORP\IT-Admin Source=10.0.0.29 Message=A user account was created: backdoor_svc
8,0,1,2,1,32,0.375,1,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:45:00,2026-01-15 08:45:00 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,3,2,1,32,0.375,2,55,0,0,0,1,0,0,77.88.44.3,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:45:36,2026-01-15 08:45:36 EventID=4625 User=CORP\jsmith Source=77.88.44.3 Message=An account failed to log on
8,0,3,2,0,1,1.0,0,71,0,0,0,0,1,0,10.0.0.127,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:46:12,2026-01-15 08:46:12 EventID=4698 User=CORP\admin Source=10.0.0.127 Message=A scheduled task was created: svchost_update
8,0,2,2,0,2,0.0,0,68,0,1,0,0,0,0,10.0.0.121,EventID 4688: [SYSTEM] New process created: cmd.exe parent: word.exe,MEDIUM,windows_event,2026-01-15 08:46:48,2026-01-15 08:46:48 EventID=4688 User=SYSTEM Source=10.0.0.121 Message=New process created: cmd.exe parent: word.exe
8,0,4,2,1,22,0.9091,1,48,0,0,0,0,0,0,195.178.55.22,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:47:24,2026-01-15 08:47:24 EventID=1102 User=SYSTEM Source=195.178.55.22 Message=The audit log was cleared
8,0,3,2,0,2,0.5,0,70,0,0,0,0,1,0,10.0.0.147,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:48:00,2026-01-15 08:48:00 EventID=4720 User=CORP\IT-Admin Source=10.0.0.147 Message=A user account was created: backdoor_svc
8,0,4,2,1,119,0.1513,4,48,0,0,0,0,0,0,91.108.4.55,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:48:36,2026-01-15 08:48:36 EventID=1102 User=SYSTEM Source=91.108.4.55 Message=The audit log was cleared
8,0,3,2,0,2,0.5,0,98,0,0,0,0,1,0,10.0.0.100,EventID 4728: [CORP\IT-Admin] A member was added to a security-enabled global group: Domain Admins,HIGH,windows_event,2026-01-15 08:49:12,2026-01-15 08:49:12 EventID=4728 User=CORP\IT-Admin Source=10.0.0.100 Message=A member was added to a security-enabled g
8,0,3,2,1,119,0.1513,5,55,0,0,0,1,0,0,91.108.4.55,EventID 4625: [CORP\jsmith] An account failed to log on,HIGH,windows_event,2026-01-15 08:49:48,2026-01-15 08:49:48 EventID=4625 User=CORP\jsmith Source=91.108.4.55 Message=An account failed to log on
8,0,4,2,1,119,0.1513,6,48,0,0,0,0,0,0,91.108.4.55,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:50:24,2026-01-15 08:50:24 EventID=1102 User=SYSTEM Source=91.108.4.55 Message=The audit log was cleared
8,0,3,2,0,1,1.0,0,98,0,0,0,0,1,0,10.0.0.122,EventID 4728: [CORP\IT-Admin] A member was added to a security-enabled global group: Domain Admins,HIGH,windows_event,2026-01-15 08:51:00,2026-01-15 08:51:00 EventID=4728 User=CORP\IT-Admin Source=10.0.0.122 Message=A member was added to a security-enabled g
8,0,4,2,1,119,0.1513,5,48,0,0,0,0,0,0,91.108.4.55,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:51:36,2026-01-15 08:51:36 EventID=1102 User=SYSTEM Source=91.108.4.55 Message=The audit log was cleared
8,0,1,2,1,22,0.8636,2,71,0,0,1,0,0,0,185.220.101.47,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:52:12,2026-01-15 08:52:12 EventID=5156 User=SYSTEM Source=185.220.101.47 Message=Network connection allowed to 185.220.101.47:
8,0,3,2,0,1,1.0,0,71,0,0,0,0,1,0,10.0.0.131,EventID 4698: [CORP\admin] A scheduled task was created: svchost_update,HIGH,windows_event,2026-01-15 08:52:48,2026-01-15 08:52:48 EventID=4698 User=CORP\admin Source=10.0.0.131 Message=A scheduled task was created: svchost_update
8,0,1,2,1,22,0.8636,3,71,0,0,1,0,0,0,185.220.101.47,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:53:24,2026-01-15 08:53:24 EventID=5156 User=SYSTEM Source=185.220.101.47 Message=Network connection allowed to 185.220.101.47:
8,0,2,2,0,1,0.0,0,68,0,1,0,0,0,0,10.0.0.154,EventID 4688: [SYSTEM] New process created: cmd.exe parent: word.exe,MEDIUM,windows_event,2026-01-15 08:54:00,2026-01-15 08:54:00 EventID=4688 User=SYSTEM Source=10.0.0.154 Message=New process created: cmd.exe parent: word.exe
8,0,3,2,0,1,1.0,0,70,0,0,0,0,1,0,10.0.0.50,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:54:36,2026-01-15 08:54:36 EventID=4720 User=CORP\IT-Admin Source=10.0.0.50 Message=A user account was created: backdoor_svc
8,0,2,2,0,1,0.0,0,87,0,0,0,0,0,0,10.0.0.108,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:55:12,2026-01-15 08:55:12 EventID=4776 User=CORP\jsmith Source=10.0.0.108 Message=The domain controller attempted to validate 
8,0,4,2,1,119,0.1513,4,48,0,0,0,0,0,0,91.108.4.55,EventID 1102: [SYSTEM] The audit log was cleared,CRITICAL,windows_event,2026-01-15 08:55:48,2026-01-15 08:55:48 EventID=1102 User=SYSTEM Source=91.108.4.55 Message=The audit log was cleared
8,0,1,2,1,32,0.375,2,71,0,0,1,0,0,0,77.88.44.3,EventID 5156: [SYSTEM] Network connection allowed to 185.220.101.47:443,LOW,windows_event,2026-01-15 08:56:24,2026-01-15 08:56:24 EventID=5156 User=SYSTEM Source=77.88.44.3 Message=Network connection allowed to 185.220.101.47:443
8,0,3,2,0,2,0.5,0,70,0,0,0,0,1,0,10.0.0.27,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:57:00,2026-01-15 08:57:00 EventID=4720 User=CORP\IT-Admin Source=10.0.0.27 Message=A user account was created: backdoor_svc
8,0,2,2,0,2,0.0,0,87,0,0,0,0,0,0,10.0.0.146,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:57:36,2026-01-15 08:57:36 EventID=4776 User=CORP\jsmith Source=10.0.0.146 Message=The domain controller attempted to validate 
8,0,3,2,0,3,0.3333,0,70,0,0,0,0,1,0,10.0.0.44,EventID 4720: [CORP\IT-Admin] A user account was created: backdoor_svc,HIGH,windows_event,2026-01-15 08:58:12,2026-01-15 08:58:12 EventID=4720 User=CORP\IT-Admin Source=10.0.0.44 Message=A user account was created: backdoor_svc
8,0,3,2,1,22,0.8636,2,54,0,0,0,1,1,0,185.220.101.47,EventID 4625: [CORP\admin] An account failed to log on,HIGH,windows_event,2026-01-15 08:58:48,2026-01-15 08:58:48 EventID=4625 User=CORP\admin Source=185.220.101.47 Message=An account failed to log on
8,0,2,2,0,2,0.5,0,87,0,0,0,0,0,0,10.0.0.175,EventID 4776: [CORP\jsmith] The domain controller attempted to validate the credentials,MEDIUM,windows_event,2026-01-15 08:59:24,2026-01-15 08:59:24 EventID=4776 User=CORP\jsmith Source=10.0.0.175 Message=The domain controller attempted to validate 
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.130,User logged in successfully from known device,INFO,json,2026-01-15T08:00:00Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:00:00Z"", ""s"
8,0,4,3,1,119,0.1513,5,53,0,0,0,0,0,0,91.108.4.55,LSASS memory read detected - possible credential dump,CRITICAL,json,2026-01-15T08:00:45Z,"{""severity"": ""CRITICAL"", ""message"": ""LSASS memory read detected - possible credential dump"", ""timestamp"": ""2026-01-15T08"
8,0,3,3,1,32,0.375,1,54,0,1,0,0,0,0,77.88.44.3,Encoded PowerShell execution detected: -EncodedCommand,HIGH,json,2026-01-15T08:01:30Z,"{""severity"": ""HIGH"", ""message"": ""Encoded PowerShell execution detected: -EncodedCommand"", ""timestamp"": ""2026-01-15T08:01"
8,0,3,3,1,22,0.8636,3,49,0,0,1,0,0,0,185.220.101.47,Outbound connection to known C2 IP 185.220.101.47,HIGH,json,2026-01-15T08:02:15Z,"{""severity"": ""HIGH"", ""message"": ""Outbound connection to known C2 IP 185.220.101.47"", ""timestamp"": ""2026-01-15T08:02:15Z"""
8,0,0,3,0,1,0.0,0,45,0,0,0,0,0,0,10.0.0.5,User logged in successfully from known device,INFO,json,2026-01-15T08:03:00Z,"{""severity"": ""INFO"", ""message"": ""User logged in successfully from known device"", ""timestamp"": ""2026-01-15T08:03:00Z"", ""s"
